Unnamed: 0,C3L-03394,C3N-03428,C3L-02112,C3N-01719,C3N-03670,C3N-02998,C3N-03211,C3L-01052,C3N-00512,C3N-02295,C3N-01012,C3N-01502,C3L-01053,C3L-03632,C3L-00401,C3L-01054,C3N-00517,C3N-03440,C3L-04495,C3N-04284,C3N-00957,C3L-03395,C3N-00303,C3N-00513,C3N-01166,C3N-01382,C3N-01011,C3L-04473,C3N-01997,C3L-00640,C3L-00189,C3N-01998,C3L-01036,C3N-03069,C3L-00881,C3N-01715,C3N-03426,C3N-00198,C3N-01380,C3N-01388,C3L-03388,C3N-02589,C3L-03356,C3N-02944,C3N-00436,C3L-00928,C3L-01124,C3N-02592,C3N-01383,C3N-03439,C3N-03006,C3N-01165,C3N-03173,C3L-04475,C3L-04853,C3L-02115,C3L-02701,C3L-00102,C3N-01375,C3N-03884,C3N-01168,C3L-00622,C3N-01381,C3L-01703,C3L-02118,C3L-03628,C3N-03780,C3L-01637,C3N-04119,C3L-02899,C3N-02971,C3N-02573,C3L-00819,C3N-01714,C3L-02890,C3L-02116,C3L-01453,C3L-03635,C3N-00518,C3N-03840,C3L-02606,C3N-03061,C3L-04848,C3N-00514,C3L-02897,C3L-01687,C3N-02940,C3L-04080,C3N-03853,C3N-04283,C3L-02109,C3L-03630,C3L-01662,C3N-00709,C3N-03007,C3N-03665,C3L-01598,C3L-00599,C3L-01051,C3N-01716,C3N-03839,C3L-04479,C3L-00625,C3N-03754,C3L-01037,C3N-03666,C3N-04126,C3L-00017,C3L-01689,C3L-04027,C3N-02585,C3N-03039,C3N-03086,C3L-02463,C3N-00249,C3L-00589,C3N-00302,C3L-03743,C3N-00511,C3N-03190,C3N-00516,C3L-02610,C3N-02579,C3N-03000,C3L-00598,C3N-03430,C3L-02809,C3N-02768,C3L-03123,C3N-02010,C3L-01031,C3N-01167,C3L-01971,C3L-02604,C3L-00277,C3L-01328,C3L-03639,C3N-04282,C3L-04072,C3L-02613
circ_chr1_103565435_103575540_AMY2B,0.0,0.0,12.5583704859423,0.0,12.4602920607428,8.88077734356129,0.0,15.0486311873653,0.0,0.0,15.0650024702601,0.0,15.841632402414,13.8302913777809,0.0,14.2410327547259,15.4243598689148,13.4261100970533,0.0,0.0,0.0,13.1578253330469,0.0,0.0,10.1936731952877,12.4032038018968,12.3756802453891,10.1323326372307,12.3880119021446,0.0,0.0,12.3755988017667,0.0,0.0,0.0,0.0,0.0,8.5168818908212,10.0540344528015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0175026612446,0.0,11.4907756821969,0.0,0.0,15.35929452909,0.0,0.0,0.0,0.0,0.0,0.0,12.476055063423,0.0,11.633522029858,0.0,0.0,0.0,0.0,0.0,7.89506021268939,0.0,0.0,7.82908844400489,0.0,8.01792190799726,0.0,0.0,8.02042441520043,11.2396522265764,0.0,0.0,0.0,7.4549161375148,0.0,0.0,9.98558581455851,0.0,0.0,0.0,0.0,10.5348378353673,0.0,0.0,0.0,0.0,0.0,0.0,12.7651928448095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03661322405712,0.0,0.0,0.0,0.0,8.175774077139,8.50870594533701,0.0,0.0,0.0,7.86678436977734,0.0,0.0,0.0,0.0,9.74832704753764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_108148279_108161293_SLC25A24,6.92433746407535,8.17357720591335,8.36220685522536,0.0,0.0,8.35974956032233,0.0,0.0,0.0,0.0,8.91578976766516,0.0,0.0,8.20437551131909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40228729753712,7.93469340723396,0.0,0.0,0.0,8.84627391134991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6241374588201,0.0,0.0,0.0,8.07809742302666,0.0,0.0,8.88444529199583,9.01248487140371,8.32386541500292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02364347910317,8.5467787310449,0.0,0.0,0.0,8.53679115974748,8.34629210400153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40011093249863,8.60240194545408,8.22404992406152,0.0,0.0,0.0,0.0,0.0,0.0,8.69634164324416,0.0,0.0,0.0,0.0,0.0,8.52665572638252,8.84030586326225,0.0,8.76672765886312,0.0,0.0,8.94001988887116,7.71740225068988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0837452373945,0.0,8.43970623971669,0.0,8.19574129324645,0.0,0.0,0.0,9.27316617653368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34042874590788,0.0,9.53229747596005,8.70932510336975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40262839043486,7.91330831543867,9.00230871799144,8.54728015566346,8.42177030856573,8.86965552850849,8.83146559900125,0.0,8.92596975758025
circ_chr1_108995580_109011718_WDR47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_110891392_110892533_CD53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89530262133331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84398384404833,3.98732086592925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44493204894218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_111147642_111161296_CEPT1,0.0,7.6180917939838,7.39437694495706,0.0,0.0,7.12722055048807,0.0,7.60510907383293,0.0,0.0,0.0,0.0,0.0,0.0,7.42206476617281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37920505996061,0.0,0.0,0.0,7.87614855186387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30833903013941,0.0,0.0,0.0,0.0,0.0,0.0,7.18249367494537,0.0,0.0,0.0,0.0,7.33279742807573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30988557098777,7.59305492166988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43404436006675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35385255868613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_112653598_112659779_CAPZA1,0.0,6.48074981718447,6.9957106289071,6.28058520256447,0.0,7.33967188139037,5.80141736586591,6.81480674309309,4.90881290773955,6.47864829453918,6.76778719809436,6.37937836707126,5.6406787642337,6.69292928642903,8.88374299057045,6.88386515450979,5.52544250601812,6.62205181945638,5.16309613843601,0.0,5.73741636593706,6.46221595459776,8.09523876602794,6.46008724011683,5.77636722957392,4.82578562746479,6.72533217137268,6.21081743208921,6.3389591754152,5.80477637795583,5.26566192452189,6.6564963705535,0.0,6.35279382940117,8.04745114041639,6.56696732900612,0.0,8.24925569993658,7.11374216604919,0.0,6.66362925881475,7.01446688326532,6.66049513188851,6.88056309177008,6.56833618213375,6.06953032516231,5.94321808742628,5.59991284218713,6.4523648064487,6.62439338221977,5.91193121230905,5.44757919654888,5.30158764660319,7.08140354506251,6.72260263685137,6.18942924580976,5.76181714250714,7.9093530968486,6.15845821621677,6.32355021453705,5.74953426766926,6.45088131527337,0.0,6.19633163426576,6.33592624092836,6.55382125653269,0.0,5.84398384404833,5.55612281784118,6.30833903013941,6.07253459972296,6.83731255552431,5.72628628972067,7.20886837067295,6.42727093517359,6.40973035386445,6.1266012351573,6.61249994573944,6.73104743933735,5.73362549840823,6.083000565676,0.0,0.0,6.81966818349646,6.48896481700485,5.11353381959191,6.67807190511264,0.0,5.38991092507167,6.50731894803385,7.31560245663795,6.33699741660501,0.0,0.0,6.84436054322125,0.0,5.94110631094643,6.57984388621158,6.6873406873783,7.05799172275918,6.23668394455901,6.2137360959228,0.0,6.4523648064487,6.12308675098106,6.70154905694307,6.34091827027212,7.39403389536778,5.94345253855882,6.20182986620234,6.52653836253939,4.97223312380739,0.0,7.76234881564413,4.68929916053589,0.0,6.02635744696384,6.07831095000713,5.63197732023875,6.85847839042327,0.0,7.13360462289506,5.89287670006069,7.01769925269303,7.50993331608402,0.0,5.54442356218942,6.72465027173297,0.0,6.05332859344979,6.02746372340858,7.29094040240368,6.27798474729977,0.0,7.06770324437316,6.57349571549561,0.0,6.58871463558226,0.0,6.76659516172927
circ_chr1_113549515_113622994_MAGI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68327537290812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25219234012239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85723458049979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53760669149529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88862149734404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_113825142_113834439_PTPN22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_113829592_113834439_PTPN22,0.0,6.16108148227718,5.69738463076402,4.50589092972996,4.95698592461258,6.16490692667569,0.0,4.23725777090037,5.5216789516032,5.53884852074424,6.02547181462118,5.98777561614291,4.75808993420181,0.0,5.4110872267986,0.0,0.0,4.96393645214449,0.0,0.0,0.0,0.0,6.60718233743881,5.09127669436522,0.0,0.0,5.45975946661982,6.11040500673928,5.61087719947195,5.18942924580976,4.27276973243651,6.0931798467655,0.0,5.50652577904312,6.08831123588866,6.38404980679516,4.60169651648096,5.28798935040895,5.69821847822441,5.17712050284652,4.53294028837287,5.29351763041743,6.10496560483998,6.03298241669943,5.70818723602071,5.21645486514476,4.65363331138626,0.0,0.0,6.28132732965948,5.31324585178756,0.0,4.8923910259134,5.790772037862,5.62527048937469,0.0,5.9923152518612,0.0,0.0,0.0,5.9898202201176,0.0,0.0,0.0,4.80683958179819,4.54039930563062,0.0,0.0,5.28725064325462,0.0,5.05658352836637,5.73984810269933,0.0,4.83187724119167,4.76500424625004,5.5573488175248,0.0,0.0,3.62877359520165,5.39197388306029,4.62117275268344,5.29204549249286,0.0,6.10622267291913,5.21916852046216,5.67327373660982,6.26528685756517,5.01033228328482,0.0,5.10223819393074,0.0,5.74765593293239,0.0,0.0,4.799087306074,0.0,5.69571548860998,0.0,4.82781902461732,5.46041493916217,5.24906603385587,5.18507363787676,0.0,0.0,0.0,0.0,5.61353165291793,3.41006969175638,0.0,5.06781078378962,5.268284666521,4.94438996227009,0.0,6.04614178164472,0.0,5.7076352195453,0.0,0.0,5.6906964439777,5.08788710093312,0.0,3.96347412397489,4.92124588858559,0.0,0.0,0.0,3.93262815702213,4.07980475463526,6.10307794659757,4.95373084981149,4.1811025507538,4.80787007829978,0.0,0.0,0.0,4.77663042305105,4.55274593674845,0.0,0.0,0.0
circ_chr1_113834910_113855049_PTPN22,0.0,8.92845915618552,0.0,0.0,0.0,8.63724071549995,0.0,0.0,8.1410342126256,0.0,8.46552559249123,0.0,0.0,0.0,8.57671107869122,0.0,0.0,8.01513624379738,0.0,0.0,0.0,0.0,8.89687728548624,7.97470137939814,0.0,0.0,7.86536211184768,8.02031328478589,8.22573765346606,0.0,0.0,8.13345050253089,0.0,7.82597638024158,8.34278583692888,8.83563990202519,0.0,0.0,7.90110824301451,0.0,0.0,0.0,8.75908923814209,0.0,0.0,0.0,7.99633224882505,0.0,0.0,8.10155553479079,7.92094827227904,0.0,0.0,7.78122855346812,0.0,0.0,0.0,8.11270013274936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37729730642785,0.0,0.0,8.2255930682842,0.0,0.0,0.0,0.0,8.49125184812723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73991559246805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41861162831614,0.0,0.0,8.56905810911063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5453506448223,0.0,0.0,0.0,0.0,0.0,8.1739768859494,0.0,0.0,0.0,0.0,0.0
circ_chr1_113848540_113855049_PTPN22,0.0,0.0,0.0,0.0,0.0,5.37260391520448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94766615679601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15704371014558,0.0,0.0,0.0,0.0,0.0,0.0,4.68818035858693,4.90737141382356,0.0,0.0,6.48542682717024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15987133677839,0.0,0.0,0.0,5.12639473762014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86888427302877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41040894985104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_114463104_114464388_TRIM33,0.0,6.39609097039437,6.50382573799575,0.0,0.0,6.62190534551941,5.7839804136838,0.0,0.0,5.98663847173085,0.0,6.09148827976428,0.0,5.41717741190639,6.41481206056585,6.54194842533373,6.00247750360624,6.78267065867701,0.0,0.0,0.0,6.09950561709114,0.0,6.55243855525354,6.62175885670973,0.0,6.57395008378687,0.0,0.0,0.0,6.23744899563932,6.27034205268023,0.0,6.0408924306469,7.37634248280467,6.26397335480341,0.0,7.06253190271762,7.51640918601982,6.59185890498717,5.82807299786697,6.53605290024021,0.0,6.11956368441736,6.28373660962484,6.20633064787105,0.0,0.0,0.0,6.1574479962743,5.95163441683292,6.36036427654347,0.0,6.76805196136192,0.0,6.34145210748113,5.84874811461196,0.0,6.36106648879432,0.0,0.0,0.0,5.87061131304455,0.0,0.0,0.0,0.0,6.39231742277876,5.98208090976374,5.93002764088174,6.28651155766423,6.15035658020834,0.0,6.40820234485218,6.61897273948698,5.97384083953315,6.36422222109353,0.0,5.64558638591361,5.80271021929134,0.0,0.0,0.0,0.0,6.37469175209693,6.72873684336602,6.31015831794782,6.45697038112101,5.30268461411838,0.0,0.0,0.0,5.86021792474585,0.0,6.28114183367197,0.0,0.0,0.0,0.0,6.27090264916713,6.48639259427596,0.0,0.0,0.0,0.0,0.0,6.40292678058163,0.0,6.66092291396456,0.0,6.69097573834328,0.0,6.35825558670513,6.92789645372882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32463061526719,7.02768487693716,6.20437551131909,6.57000746297462,0.0,0.0,6.30706416225537,0.0,0.0,0.0,0.0,6.31723170022261,0.0,0.0,0.0,0.0,6.24583788960736,0.0,0.0
circ_chr1_114719579_114720717_CSDE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09064175191785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr1_117402186_117405645_MAN1A2,0.0,5.54411440220947,4.76234881564413,0.0,6.09148827976428,6.00495075995105,5.82374936030827,4.51727569320958,6.31451527117513,5.49569516262407,6.13709360897494,0.0,4.85748342828667,4.83187724119167,0.0,5.1509657835565,5.61794491742059,5.28835856219366,4.97819562968165,0.0,5.53698537579194,5.32876467228402,6.51601514700367,0.0,6.13893730895863,5.3885339790918,6.45022149589718,5.97154355395077,5.14689956034359,0.0,5.1101961777542,5.96486066424585,0.0,0.0,6.15157472976641,4.64385618977472,0.0,0.0,4.20006486151431,0.0,4.79181407116183,5.85474373899554,5.58676474335514,5.79285535236249,4.95512678126137,0.0,5.38439523838807,4.68257329734758,0.0,5.20867331962947,5.84197311892718,5.5978290978269,5.55489577541901,4.71753934339117,0.0,4.64327899631198,5.18942924580976,5.26115467261557,5.48574882137778,0.0,4.32984117653063,0.0,4.89530262133331,6.19396881942197,5.03782146543497,5.22573765346606,0.0,0.0,4.79337571126475,6.12598165385472,5.48896481700485,5.99638874644762,5.3823214071145,5.15137177625395,5.44790974874208,6.03540396994207,5.26716121802226,5.98959318493877,5.51127826508303,5.54843662469604,0.0,4.79181407116183,6.27649666564036,0.0,4.8444860877578,5.35120427725799,5.49633451341711,4.71479501111816,4.02147972741045,5.114367024952,0.0,0.0,5.39711840904258,0.0,0.0,6.33002051583608,5.36246988875021,5.31143045574974,4.60169651648096,5.48607074373567,5.15785216914174,0.0,0.0,7.29259772026645,5.59872249967662,5.92338691550472,5.6724253419715,0.0,0.0,0.0,5.98732086592925,0.0,5.31831684133498,0.0,0.0,4.76500424625004,4.75274859140713,0.0,0.0,5.64183500155537,0.0,0.0,5.49409554494064,0.0,0.0,0.0,0.0,4.30085587126876,5.92029330021101,0.0,5.37642931106992,5.68650052718322,5.54473265593262,5.58556349845569,0.0,0.0,0.0,4.80477637795583,0.0,0.0
circ_chr1_117402186_117414831_MAN1A2,7.15946772926677,7.89814787609694,8.25649177343396,7.11665586158262,7.70590880543783,7.61581352518973,7.06705783948279,7.98936611402606,7.64666670574111,7.46352437327118,8.59618975614441,7.09476389154737,8.05430584523653,7.94040169796984,7.94186925352626,8.20745365278233,7.84417220592968,7.53970165871227,7.23964626030539,8.11868157186106,6.65535182861255,7.88478105447129,7.53138146051631,7.86300921812642,7.56848819678442,6.62964804418744,7.86319511247319,7.86381458735964,8.13581187410422,5.85474373899554,7.10202817936732,7.31885910596865,5.92908083524258,7.3144246353943,7.63655212148381,7.13791332208841,6.05441438791731,7.43562859405209,7.75462031167453,6.71342088486808,7.32723824826143,8.34669101198632,7.95134300449814,7.53977919169849,6.73131903102506,7.01669687836252,7.57220756101022,7.09423606984577,6.87332106291482,7.23524837937284,7.86276132173149,7.62117275268344,7.90562768484367,8.04105676230812,7.65349000917199,8.10208068587437,6.65921102406819,7.18169891109611,7.09929520433778,0.0,7.97027848587579,7.3149683646875,6.51112010085101,7.46752403958602,7.89409017060148,7.14567745519564,7.51017075115177,7.08746284125034,7.27593823906443,7.26472407423801,7.11426290059406,7.87725345387661,6.86876083388082,7.36080319925241,7.6085135781513,7.43137223790976,7.17102663944314,6.78829418814312,7.16148463864166,7.68992810556114,6.88959522220401,7.34207466799914,7.75595576955096,7.34305243492297,7.92700752907241,7.92047195844833,7.80012335282653,7.27407525450688,7.38361790096285,7.58157721553652,6.70680679859753,7.51270096342525,7.22727899446832,7.18863829456139,6.88971689161508,7.23438635409455,7.58202904611988,6.86344293434804,7.61867915075156,7.06856333533888,7.28484722941863,7.41472751196554,6.46025109894385,0.0,7.73464188647429,6.86715516310752,7.79441586635011,7.34163000932991,7.02646811278991,7.22448410023199,7.93044167303867,6.78555055173926,7.35816765770672,7.69828794376315,7.69515867847536,6.94591197787334,6.53028927798578,7.23610988988963,7.16892278185294,7.87823487911234,7.22129710316334,6.35297033824593,8.08947696448992,7.28067798933113,6.82680268428583,7.01368556992865,6.60806996772166,7.72894086840337,7.7232172325281,7.23983716874035,7.62986657364294,8.64886086444705,7.46246137350469,7.34970142374453,7.03000494450908,6.8251496026602,7.22032995487956,7.84586635709116,0.0,5.96023367169445
circ_chr1_117402186_117420649_MAN1A2,8.88712920633981,9.632250036264,9.6875156591856,8.4479923749579,9.32595750033118,9.70092515883047,8.92091850727133,9.78871833269046,9.46693295071716,9.73814293888401,10.2551820398514,8.62388149001346,9.69468870270908,9.53231695933277,9.05387159283175,9.69621991223613,9.59206454093055,9.26437222314223,9.48486316432233,9.87558042566636,8.80445373565528,9.62527048937469,9.12812324238668,9.41677641998946,9.64464945391956,9.04012530196566,9.70630606365997,9.36522884925154,9.65176927141799,8.63702330026255,8.74308405554959,9.334831928118,8.01228931423938,8.69915598090134,9.86214139432383,8.78443854716401,7.97286494009896,9.22780845034194,9.77244654684839,9.0045294818182,8.92916962467185,9.98881247890122,10.0158192291586,9.57273811686407,8.99404223377791,8.90743150483471,9.50135952403019,9.28951174039271,9.01797756645451,9.17065117553163,9.6760099425476,9.36608174503268,9.47193934564177,9.55405157796163,9.36132973029508,10.0019710875099,8.68604523604051,9.01240106443625,8.68169522216564,7.92160294712989,9.68674562445191,8.97395560784321,9.00492267856905,9.0706039986813,9.86110241876189,9.15086426752782,0.0,9.28436143845817,9.05392588153111,9.3149683646875,9.24631306995515,9.25547712865161,8.69073135873045,9.43084976083166,9.32373033752135,9.24588541468571,9.30451104180995,9.30530937741292,8.4643006857774,9.5423160969511,9.06735368589844,9.36334632097502,8.82972273508606,9.44611145678176,9.50223511485679,9.1480443444708,9.55282277189031,9.25950789456702,8.82578562746479,9.39221007540411,8.07242741185999,9.05856002724423,9.69569809154578,8.41899103529818,8.75033852024471,0.0,9.46538274028499,9.31885910596865,9.30480761803484,9.20031013021841,9.02566559315734,8.96188373994353,8.68975342611148,0.0,9.40975156482122,8.64983098505154,9.72945080480016,9.12613657412771,9.14491311343424,8.71764215436865,9.96987573146984,8.84263319706453,9.1577763953535,8.92088874164952,9.36876834909033,8.94277838883372,8.73575908692785,9.29581484284014,9.48962722525815,9.89179888940197,8.96664964210534,8.77794567069515,9.53142045174727,8.94924309625241,9.04706936684697,0.0,9.09966340651956,9.2195315691679,9.08228212516384,9.28563340146684,10.007784167746,10.0035179121086,9.32791186971499,9.41481206056585,9.8724286393038,8.48707628836347,8.37699356745245,9.07884462923523,8.52414989128524,8.21363890219885
